;0;1;2;3;4;5;6;7;8;9;10;11;12
35;64.81481481481485;0.0;1.0;0.0;1506.8208108834303;0.0;155679.4152;2.0;3.0;1605.99780521262;1.0;437.45503996972735;1005.5958333333339
36;63.37850544010433;4.0;2.0;1.0;269.0;3.0;2132.0;7.0;7.0;1971.0;2.0;3725.6206896551716;1005.5958333333363
37;60.91301683160546;0.0;1.0;0.0;1563.1646258950477;0.0;17795.94126;5.0;4.0;1995.8572089820523;1.0;2285.0631546546124;868.3346918519184
38;61.45193547289066;4.0;2.0;2.0;293.0;2.0;2937.0;7.0;7.0;1971.0;2.0;3725.620689655173;1005.59583333334
39;68.49537601268226;0.0;2.0;0.0;1312.2956115758461;0.0;12000.0;7.0;6.0;1963.4520879174809;2.0;3265.4055339796173;1005.5958333333341
40;60.91301683160546;0.0;1.0;0.0;1563.1646258950477;0.0;15739.62626;5.0;4.0;1995.8572089820523;1.0;2285.0631546546124;868.3346918519184
41;63.37850544010433;4.0;2.0;1.0;257.32554499125246;0.0;2152.0;7.0;7.0;1971.0;2.0;3725.6206896551716;1005.5958333333363
42;68.49537601268226;0.0;1.0;0.0;1312.2956115758461;0.0;11792.324844513209;3.0;3.0;1963.4520879174809;0.0;3265.4055339796173;1005.5958333333341
43;68.49537601268226;0.0;2.0;0.0;1312.2956115758461;0.0;12000.0;7.0;6.0;1963.4520879174809;4.0;3265.4055339796173;1005.5958333333341
44;64.8148148148148;0.0;2.0;0.0;784.2425836313906;0.0;44381.99277;3.0;4.0;2010.8561476234206;5.0;4826.53941243566;953.7661098333048
45;68.49537601268226;0.0;1.0;0.0;1312.2956115758461;0.0;11792.324844513209;3.0;3.0;1963.4520879174809;0.0;3265.4055339796173;1005.5958333333341
46;64.05359032501893;0.0;1.0;0.0;737.0022880286143;0.0;29555.23139;1.0;3.0;2005.5284663038537;1.0;2377.404668744842;729.7052252545675
47;68.49537601268226;0.0;2.0;0.0;1312.2956115758461;0.0;12000.0;7.0;6.0;1963.4520879174809;2.0;3265.4055339796173;1005.5958333333341
48;68.49537601268226;0.0;2.0;0.0;1312.2956115758461;0.0;12000.0;7.0;6.0;1963.4520879174809;2.0;3265.4055339796173;1005.5958333333341
49;61.45193547289066;4.0;2.0;6.0;443.9117098568788;0.0;4434.0;3.0;7.0;1947.3098956091771;1.0;3725.620689655173;1005.59583333334
50;64.89735501157568;0.0;2.0;0.0;1015.5856931593045;0.0;8949.903408;3.0;4.0;1962.581427419124;4.0;3204.200572706844;931.428695020589
51;64.8148148148148;0.0;1.0;0.0;784.2425836313906;0.0;44244.68214;4.0;4.0;2010.8561476234206;1.0;4826.53941243566;953.7661098333048
52;64.8148148148148;0.0;1.0;0.0;784.2425836313906;0.0;39788.21813;4.0;4.0;2010.8561476234206;1.0;4826.53941243566;953.7661098333048
53;64.05359032501893;0.0;2.0;0.0;737.0022880286143;0.0;32547.1;3.0;8.0;2005.5284663038537;3.0;2377.404668744842;729.7052252545675
54;61.45193547289066;4.0;2.0;2.0;414.0;3.0;2572.0;7.0;7.0;1910.0;2.0;3725.620689655173;1005.59583333334
55;60.91301683160546;0.0;1.0;0.0;1563.1646258950477;0.0;17265.74384;4.0;4.0;1995.8572089820523;1.0;2285.0631546546124;868.3346918519184
56;63.37850544010433;4.0;2.0;2.0;230.0;2.0;2154.0;7.0;7.0;1955.0;2.0;3725.6206896551716;1005.5958333333363
57;61.45193547289066;4.0;2.0;2.0;64.0;1.0;3984.0;7.0;7.0;1971.0;2.0;3725.620689655173;1005.59583333334
58;60.91301683160546;0.0;1.0;0.0;1563.1646258950477;0.0;16691.4175;2.0;4.0;1995.8572089820523;1.0;2285.0631546546124;868.3346918519184
59;68.49537601268226;0.0;1.0;0.0;1312.2956115758461;0.0;11792.324844513209;3.0;3.0;1963.4520879174809;0.0;3265.4055339796173;1005.5958333333341
60;61.45193547289066;0.0;2.0;0.0;443.9117098568788;0.0;3774.555987;3.0;4.0;1947.3098956091771;4.0;3725.620689655173;1005.59583333334
61;61.45193547289066;0.0;2.0;0.0;443.9117098568788;0.0;2918.547745;3.0;4.0;1947.3098956091771;3.0;3725.620689655173;1005.59583333334
62;63.37850544010433;4.0;2.0;1.0;396.0;2.0;1877.0;7.0;7.0;1982.0;2.0;3725.6206896551716;1005.5958333333363
63;63.37850544010433;4.0;3.0;2.0;257.32554499125246;2.0;2182.0;7.0;7.0;1955.0;2.0;3725.6206896551716;1005.5958333333363
64;64.89735501157568;4.0;3.0;4.0;1173.0;3.0;8866.0;7.0;7.0;1955.0;2.0;3204.200572706844;931.428695020589
65;61.45193547289066;4.0;2.0;3.0;517.0;2.0;2939.0;7.0;7.0;1955.0;2.0;3725.620689655173;1005.59583333334
66;61.45193547289066;4.0;2.0;1.0;515.0;2.0;2619.0;7.0;7.0;1910.0;2.0;3725.620689655173;1005.59583333334
67;61.45193547289066;4.0;2.0;2.0;348.0;2.0;2570.0;7.0;7.0;1955.0;2.0;3725.620689655173;1005.59583333334
68;61.45193547289066;4.0;2.0;2.0;304.0;3.0;2815.0;7.0;7.0;1955.0;2.0;3725.620689655173;1005.59583333334
69;63.37850544010433;4.0;2.0;1.0;101.0;0.0;736.0;7.0;7.0;1955.0;2.0;3725.6206896551716;1005.5958333333363
70;63.37850544010433;4.0;3.0;2.0;441.0;2.0;2335.0;7.0;7.0;1955.0;2.0;3725.6206896551716;1005.5958333333363
71;63.37850544010433;4.0;2.0;4.0;29.0;4.0;1123.0;7.0;7.0;1910.0;2.0;3725.6206896551716;1005.5958333333363
72;61.45193547289066;4.0;2.0;1.0;317.0;3.0;3211.0;7.0;7.0;1955.0;2.0;3725.620689655173;1005.59583333334
73;61.45193547289066;4.0;2.0;2.0;315.0;4.0;2555.0;7.0;7.0;1982.0;2.0;3725.620689655173;1005.59583333334
74;63.37850544010433;4.0;2.0;2.0;387.0;3.0;2061.0;7.0;7.0;1910.0;2.0;3725.6206896551716;1005.5958333333363
75;63.37850544010433;4.0;3.0;1.0;171.0;5.0;1303.0;7.0;7.0;1955.0;2.0;3725.6206896551716;1005.5958333333363
76;61.45193547289066;0.0;2.0;0.0;443.9117098568788;0.0;3103.053103;3.0;1.0;1947.3098956091771;1.0;3725.620689655173;1005.59583333334
77;63.37850544010433;4.0;2.0;3.0;241.0;3.0;2418.0;7.0;7.0;1910.0;2.0;3725.6206896551716;1005.5958333333363
78;63.37850544010433;4.0;2.0;2.0;427.0;2.0;2403.0;7.0;7.0;1910.0;2.0;3725.6206896551716;1005.5958333333363
79;68.49537601268226;4.0;2.0;4.0;1164.0;4.0;11710.0;7.0;7.0;1955.0;2.0;3265.4055339796173;1005.5958333333341
80;63.37850544010433;0.0;2.0;0.0;257.32554499125246;0.0;2158.322496;3.0;4.0;1953.1844332439225;3.0;3725.6206896551716;1005.5958333333363
81;61.45193547289066;4.0;2.0;2.0;284.0;2.0;2678.0;7.0;7.0;1982.0;2.0;3725.620689655173;1005.59583333334
82;63.37850544010433;4.0;3.0;2.0;235.0;2.0;1078.0;7.0;7.0;1932.0;2.0;3725.6206896551716;1005.5958333333363
83;63.37850544010433;4.0;2.0;1.0;40.0;4.0;1205.0;7.0;7.0;1971.0;2.0;3725.6206896551716;1005.5958333333363
84;61.45193547289066;4.0;2.0;3.0;353.0;2.0;3157.0;7.0;7.0;1971.0;2.0;3725.620689655173;1005.59583333334
85;61.45193547289066;4.0;2.0;2.0;383.0;3.0;2961.0;7.0;7.0;1910.0;2.0;3725.620689655173;1005.59583333334
86;60.1857574750942;0.0;2.0;0.0;709.1804789891813;0.0;18932.42366;3.0;3.0;2003.9598177914372;5.0;1977.9768956811617;803.0734041167576
87;63.37850544010433;4.0;2.0;1.0;235.0;3.0;1065.0;7.0;7.0;1982.0;2.0;3725.6206896551716;1005.5958333333363
88;61.45193547289066;4.0;2.0;2.0;359.0;3.0;2708.0;7.0;7.0;1910.0;2.0;3725.620689655173;1005.59583333334
89;68.49537601268226;4.0;3.0;2.0;1104.0;2.0;12732.0;7.0;7.0;1955.0;2.0;3265.4055339796173;1005.5958333333341
90;63.37850544010433;4.0;2.0;1.0;201.0;3.0;1086.0;7.0;7.0;1971.0;2.0;3725.6206896551716;1005.5958333333363
91;63.37850544010433;4.0;2.0;2.0;300.0;4.0;1737.0;7.0;7.0;1910.0;2.0;3725.6206896551716;1005.5958333333363
92;61.45193547289066;4.0;2.0;2.0;583.0;3.0;2991.0;7.0;7.0;1910.0;2.0;3725.620689655173;1005.59583333334
93;64.89735501157568;4.0;2.0;3.0;1015.5856931593045;3.0;10133.0;3.0;7.0;1955.0;3.0;3204.200572706844;931.428695020589
94;100.0;0.0;2.0;0.0;257.32554499125246;0.0;1938.328192;3.0;1.0;1953.1844332439225;1.0;3725.6206896551716;1005.5958333333363
95;71.87731756805229;0.0;2.0;0.0;862.5936561046575;0.0;5351.2128;3.0;3.0;1968.414431496336;3.0;3725.6206896551676;1005.5958333333343
96;64.89735501157568;4.0;2.0;2.0;1071.0;3.0;8255.0;7.0;7.0;1982.0;2.0;3204.200572706844;931.428695020589
97;61.45193547289066;4.0;2.0;3.0;489.0;2.0;2777.0;7.0;7.0;1955.0;2.0;3725.620689655173;1005.59583333334
98;63.37850544010433;4.0;2.0;1.0;313.0;2.0;2238.0;7.0;7.0;1982.0;2.0;3725.6206896551716;1005.5958333333363
99;63.37850544010433;4.0;2.0;1.0;197.0;3.0;1014.0;7.0;7.0;1971.0;2.0;3725.6206896551716;1005.5958333333363
100;87.0;0.0;2.0;0.0;1015.5856931593045;0.0;8639.421582;3.0;1.0;1962.581427419124;1.0;3204.200572706844;931.428695020589
101;64.89735501157568;4.0;2.0;3.0;956.0;2.0;8711.0;7.0;7.0;1932.0;2.0;3204.200572706844;931.428695020589
102;63.37850544010433;4.0;2.0;2.0;333.0;3.0;1691.0;7.0;7.0;1910.0;2.0;3725.6206896551716;1005.5958333333363
103;61.45193547289066;4.0;2.0;1.0;456.0;3.0;3323.0;7.0;7.0;1955.0;2.0;3725.620689655173;1005.59583333334
104;63.37850544010433;4.0;2.0;1.0;193.0;0.0;1281.0;7.0;7.0;1910.0;2.0;3725.6206896551716;1005.5958333333363
105;63.37850544010433;0.0;2.0;0.0;257.32554499125246;0.0;2008.377054;3.0;4.0;1953.1844332439225;1.0;3725.6206896551716;1005.5958333333363
106;64.89735501157568;0.0;2.0;0.0;1015.5856931593045;0.0;8143.969883;3.0;4.0;1962.581427419124;4.0;3204.200572706844;931.428695020589
107;63.37850544010433;4.0;2.0;1.0;402.0;3.0;2164.0;7.0;7.0;1982.0;2.0;3725.6206896551716;1005.5958333333363
108;63.37850544010433;0.0;2.0;0.0;257.32554499125246;0.0;475.6;3.0;8.0;1953.1844332439225;3.0;3725.6206896551716;1005.5958333333363
109;63.37850544010433;4.0;2.0;2.0;287.0;3.0;1468.0;7.0;7.0;1971.0;2.0;3725.6206896551716;1005.5958333333363
110;88.0;0.0;2.0;0.0;1015.5856931593045;0.0;7837.761595;3.0;1.0;1962.581427419124;1.0;3204.200572706844;931.428695020589
111;68.49537601268226;4.0;2.0;4.0;1500.0;2.0;11955.0;7.0;7.0;1955.0;2.0;3265.4055339796173;1005.5958333333341
112;61.45193547289066;4.0;2.0;3.0;362.0;3.0;3462.0;7.0;7.0;1910.0;2.0;3725.620689655173;1005.59583333334
113;68.49537601268226;0.0;1.0;0.0;1312.2956115758461;0.0;11792.324844513209;3.0;3.0;1963.4520879174809;0.0;3265.4055339796173;1005.5958333333341
114;61.45193547289066;0.0;2.0;0.0;443.9117098568788;0.0;3761.828276;3.0;4.0;1947.3098956091771;4.0;3725.620689655173;1005.59583333334
115;63.37850544010433;4.0;2.0;1.0;464.0;3.0;2215.0;7.0;7.0;1932.0;2.0;3725.6206896551716;1005.5958333333363
116;61.45193547289066;0.0;2.0;0.0;443.9117098568788;0.0;3837.079706;3.0;4.0;1947.3098956091771;4.0;3725.620689655173;1005.59583333334
117;63.37850544010433;4.0;2.0;2.0;197.0;4.0;1391.0;7.0;7.0;1971.0;2.0;3725.6206896551716;1005.5958333333363
118;68.49537601268226;4.0;2.0;2.0;875.0;3.0;11201.0;7.0;7.0;1932.0;2.0;3265.4055339796173;1005.5958333333341
119;71.87731756805229;0.0;2.0;0.0;862.5936561046575;0.0;5707.867417;3.0;4.0;1968.414431496336;4.0;3725.6206896551676;1005.5958333333343
120;61.45193547289066;0.0;2.0;0.0;443.9117098568788;0.0;4507.560657;3.0;4.0;1947.3098956091771;4.0;3725.620689655173;1005.59583333334
121;68.49537601268226;4.0;2.0;3.0;1695.0;2.0;12924.0;7.0;7.0;1971.0;2.0;3265.4055339796173;1005.5958333333341
122;68.49537601268226;0.0;2.0;0.0;1312.2956115758461;0.0;11568.37446;3.0;4.0;1963.4520879174809;5.0;3265.4055339796173;1005.5958333333341
123;63.37850544010433;4.0;3.0;3.0;34.0;3.0;705.0;8.0;7.0;1982.0;4.0;3725.6206896551716;1005.5958333333363
124;83.0;0.0;2.0;0.0;443.9117098568788;0.0;3446.329688;3.0;1.0;1947.3098956091771;1.0;3725.620689655173;1005.59583333334
125;61.45193547289066;4.0;2.0;3.0;524.0;3.0;2692.0;7.0;7.0;1910.0;2.0;3725.620689655173;1005.59583333334
126;68.49537601268226;4.0;2.0;3.0;1140.0;3.0;11285.0;7.0;7.0;1955.0;2.0;3265.4055339796173;1005.5958333333341
127;61.45193547289066;0.0;2.0;0.0;443.9117098568788;0.0;3830.948108;3.0;4.0;1947.3098956091771;4.0;3725.620689655173;1005.59583333334
128;63.37850544010433;4.0;2.0;1.0;392.0;3.0;2193.0;7.0;7.0;1971.0;2.0;3725.6206896551716;1005.5958333333363
129;60.91301683160546;0.0;2.0;0.0;1563.1646258950477;0.0;16645.1518;3.0;5.0;1995.8572089820523;3.0;2285.0631546546124;868.3346918519184
130;63.37850544010433;0.0;2.0;0.0;257.32554499125246;0.0;1681.9;3.0;8.0;1953.1844332439225;1.0;3725.6206896551716;1005.5958333333363
131;63.37850544010433;4.0;2.0;2.0;403.0;2.0;2151.0;7.0;7.0;1971.0;2.0;3725.6206896551716;1005.5958333333363
132;63.37850544010433;4.0;2.0;1.0;389.0;3.0;1584.0;7.0;7.0;1955.0;2.0;3725.6206896551716;1005.5958333333363
133;46.0;0.0;2.0;0.0;709.1804789891813;0.0;21437.08854;3.0;1.0;2003.9598177914372;4.0;1977.9768956811617;803.0734041167576
134;68.49537601268226;0.0;2.0;0.0;1312.2956115758461;0.0;12796.9;3.0;8.0;1963.4520879174809;3.0;3265.4055339796173;1005.5958333333341
135;64.89735501157568;4.0;2.0;3.0;856.0;6.0;8794.0;7.0;7.0;1971.0;2.0;3204.200572706844;931.428695020589
136;60.91301683160546;0.0;2.0;0.0;1563.1646258950477;0.0;15681.19027;3.0;4.0;1995.8572089820523;4.0;2285.0631546546124;868.3346918519184
137;71.87731756805229;4.0;2.0;16.0;862.5936561046575;5.0;5843.0;3.0;7.0;1968.414431496336;4.0;3725.6206896551676;1005.5958333333343
138;63.37850544010433;4.0;2.0;2.0;219.0;4.0;1597.0;7.0;7.0;1910.0;2.0;3725.6206896551716;1005.5958333333363
139;61.45193547289066;4.0;2.0;4.0;443.9117098568788;6.0;2844.0;7.0;7.0;1982.0;2.0;3725.620689655173;1005.59583333334
140;63.37850544010433;4.0;2.0;1.0;149.0;3.0;1295.0;7.0;7.0;1971.0;2.0;3725.6206896551716;1005.5958333333363
141;71.87731756805229;0.0;2.0;0.0;862.5936561046575;0.0;6754.884227;3.0;1.0;1968.414431496336;1.0;3725.6206896551676;1005.5958333333343
142;68.49537601268226;0.0;2.0;0.0;1312.2956115758461;0.0;11546.82097;3.0;4.0;1963.4520879174809;3.0;3265.4055339796173;1005.5958333333341
143;60.91301683160546;1.0;2.0;2.0;1400.0;0.0;14475.0;7.0;7.0;1995.8572089820523;2.0;2285.0631546546124;868.3346918519184
144;60.91301683160546;0.0;2.0;0.0;1563.1646258950477;0.0;15497.52104;3.0;4.0;1995.8572089820523;4.0;2285.0631546546124;868.3346918519184
145;63.37850544010433;0.0;2.0;0.0;257.32554499125246;2.0;1460.0;3.0;7.0;1953.1844332439225;3.0;3725.6206896551716;1005.5958333333363
146;64.89735501157568;4.0;2.0;4.0;1598.0;4.0;9516.0;7.0;7.0;1932.0;2.0;3204.200572706844;931.428695020589
147;61.45193547289066;0.0;2.0;0.0;443.9117098568788;0.0;4106.591309;3.0;5.0;1947.3098956091771;3.0;3725.620689655173;1005.59583333334
148;71.87731756805229;4.0;2.0;2.0;909.0;3.0;6382.0;7.0;7.0;1955.0;2.0;3725.6206896551676;1005.5958333333343
149;68.49537601268226;0.0;2.0;0.0;1312.2956115758461;0.0;12755.30319;3.0;3.0;1963.4520879174809;1.0;3265.4055339796173;1005.5958333333341
150;61.45193547289066;2.0;3.0;7.0;188.0;2.0;3155.0;6.0;7.0;1947.3098956091771;1.0;3725.620689655173;1005.59583333334
151;63.37850544010433;4.0;2.0;1.0;230.0;4.0;1201.0;7.0;7.0;1971.0;2.0;3725.6206896551716;1005.5958333333363
152;63.37850544010433;0.0;2.0;0.0;257.32554499125246;2.0;1578.0;3.0;7.0;1953.1844332439225;1.0;3725.6206896551716;1005.5958333333363
153;61.45193547289066;0.0;2.0;0.0;443.9117098568788;0.0;4420.138934;3.0;1.0;1947.3098956091771;1.0;3725.620689655173;1005.59583333334
154;85.0;0.0;2.0;0.0;862.5936561046575;0.0;5255.429807;3.0;1.0;1968.414431496336;1.0;3725.6206896551676;1005.5958333333343
155;64.89735501157568;0.0;2.0;0.0;1015.5856931593045;0.0;8669.057639;3.0;4.0;1962.581427419124;4.0;3204.200572706844;931.428695020589
156;68.49537601268226;0.0;2.0;0.0;1312.2956115758461;0.0;12244.33669;3.0;5.0;1963.4520879174809;1.0;3265.4055339796173;1005.5958333333341
157;68.49537601268226;4.0;2.0;3.0;1395.0;2.0;11247.0;7.0;7.0;1971.0;2.0;3265.4055339796173;1005.5958333333341
158;63.37850544010433;4.0;2.0;2.0;124.0;4.0;1589.0;7.0;7.0;1955.0;2.0;3725.6206896551716;1005.5958333333363
159;64.89735501157568;0.0;2.0;0.0;1015.5856931593045;0.0;8686.4305;3.0;4.0;1962.581427419124;4.0;3204.200572706844;931.428695020589
160;60.1857574750942;0.0;2.0;0.0;709.1804789891813;0.0;20115.91498;3.0;5.0;2003.9598177914372;4.0;1977.9768956811617;803.0734041167576
161;91.0;0.0;2.0;0.0;862.5936561046575;0.0;7451.285115;3.0;1.0;1968.414431496336;1.0;3725.6206896551676;1005.5958333333343
162;63.37850544010433;0.0;2.0;0.0;257.32554499125246;0.0;1704.026826;3.0;4.0;1953.1844332439225;5.0;3725.6206896551716;1005.5958333333363
163;63.37850544010433;4.0;2.0;1.0;214.0;3.0;1432.0;7.0;7.0;1982.0;2.0;3725.6206896551716;1005.5958333333363
164;68.49537601268226;0.0;1.0;0.0;1312.2956115758461;0.0;11792.324844513209;3.0;3.0;1963.4520879174809;0.0;3265.4055339796173;1005.5958333333341
165;63.37850544010433;0.0;2.0;0.0;257.32554499125246;0.0;887.409456;3.0;4.0;1953.1844332439225;5.0;3725.6206896551716;1005.5958333333363
166;63.37850544010433;0.0;2.0;0.0;257.32554499125246;0.0;1885.094773;3.0;4.0;1953.1844332439225;4.0;3725.6206896551716;1005.5958333333363
167;63.37850544010433;4.0;2.0;2.0;262.0;2.0;1769.0;7.0;7.0;1982.0;2.0;3725.6206896551716;1005.5958333333363
168;47.0;0.0;2.0;0.0;443.9117098568788;0.0;2693.350873;3.0;1.0;1947.3098956091771;1.0;3725.620689655173;1005.59583333334
169;61.45193547289066;0.0;2.0;0.0;443.9117098568788;0.0;3673.198814;3.0;4.0;1947.3098956091771;4.0;3725.620689655173;1005.59583333334
170;64.89735501157568;4.0;2.0;8.0;1015.5856931593045;3.0;7721.0;3.0;7.0;1962.581427419124;4.0;3204.200572706844;931.428695020589
171;68.49537601268226;0.0;1.0;0.0;1312.2956115758461;0.0;11792.324844513209;3.0;3.0;1963.4520879174809;0.0;3265.4055339796173;1005.5958333333341
172;71.87731756805229;0.0;2.0;0.0;862.5936561046575;0.0;7462.433475;3.0;4.0;1968.414431496336;3.0;3725.6206896551676;1005.5958333333343
173;63.37850544010433;4.0;2.0;2.0;322.0;2.0;2253.0;7.0;7.0;1955.0;2.0;3725.6206896551716;1005.5958333333363
174;68.49537601268226;0.0;1.0;0.0;1312.2956115758461;0.0;11792.324844513209;3.0;3.0;1963.4520879174809;0.0;3265.4055339796173;1005.5958333333341
175;60.91301683160546;4.0;2.0;4.0;1598.0;3.0;14868.0;7.0;7.0;1955.0;2.0;2285.0631546546124;868.3346918519184
176;61.45193547289066;0.0;2.0;0.0;443.9117098568788;0.0;3913.910487;3.0;4.0;1947.3098956091771;1.0;3725.620689655173;1005.59583333334
177;61.45193547289066;0.0;2.0;0.0;443.9117098568788;0.0;2670.96125;3.0;5.0;1947.3098956091771;1.0;3725.620689655173;1005.59583333334
178;71.87731756805229;4.0;2.0;1.0;270.0;3.0;6149.0;7.0;7.0;1982.0;2.0;3725.6206896551676;1005.5958333333343
179;61.45193547289066;0.0;2.0;0.0;443.9117098568788;0.0;3921.807242;3.0;5.0;1947.3098956091771;1.0;3725.620689655173;1005.59583333334
180;61.45193547289066;0.0;2.0;0.0;443.9117098568788;0.0;4120.433856;3.0;4.0;1947.3098956091771;4.0;3725.620689655173;1005.59583333334
181;71.87731756805229;0.0;2.0;0.0;862.5936561046575;0.0;7271.332004;3.0;5.0;1968.414431496336;3.0;3725.6206896551676;1005.5958333333343
182;94.0;0.0;2.0;0.0;1312.2956115758461;0.0;12239.50574;3.0;1.0;1963.4520879174809;1.0;3265.4055339796173;1005.5958333333341
183;61.45193547289066;0.0;2.0;0.0;443.9117098568788;0.0;2766.465534;3.0;5.0;1947.3098956091771;1.0;3725.620689655173;1005.59583333334
184;68.49537601268226;0.0;2.0;0.0;1312.2956115758461;0.0;11102.74463;3.0;1.0;1963.4520879174809;1.0;3265.4055339796173;1005.5958333333341
185;64.89735501157568;0.0;2.0;0.0;1015.5856931593045;0.0;8173.327231;3.0;4.0;1962.581427419124;1.0;3204.200572706844;931.428695020589
186;63.37850544010433;0.0;2.0;0.0;257.32554499125246;1.0;2293.0;3.0;7.0;1953.1844332439225;1.0;3725.6206896551716;1005.5958333333363
